"SSRouteID";"SidStarID";"Number";"Direction";"Radius";"SSPoints1ID";"SSPoints2ID";"SSPoints3ID";"RadioBeacon";"CurrentLength";"AltitudePoint";"UpLimit";"DownLimit";"SegmentType";"FlyOver";"TurnDirection";"DistTime";"SpeedLimit";"SpdLimDescription";"MergePoint";"ProcedureType";"DirectPointID";"RouteType";"UpdateDate"
"20879";"1343";"5";"582";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"770";"-1";"770";"18";"1";"1";"27.75";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20880";"1343";"6";"-1";"0";"524";"-1";"520";"348";"5.69964810317153E-309";"770";"-1";"770";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20881";"1343";"7";"582";"0";"526";"-1";"520";"348";"5.69964810317153E-309";"670";"-1";"-1";"10";"0";"0";"7.585";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20882";"1343";"8";"582";"0";"520";"-1";"520";"348";"5.69964810317153E-309";"270";"-1";"-1";"10";"1";"0";"17.02";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20883";"1343";"9";"582";"0";"-1";"-1";"-1";"0";"5.69964810317153E-309";"674";"-1";"674";"6";"0";"0";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20884";"1343";"10";"-1";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"674";"-1";"674";"12";"0";"1";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20885";"1344";"1";"-1";"0";"477";"-1";"-1";"0";"5.69964810317153E-309";"2450";"-1";"2450";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20886";"1344";"2";"-1";"0";"580";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20887";"1344";"3";"-1";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20888";"1344";"4";"-1";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20889";"1344";"5";"582";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"920";"-1";"920";"18";"1";"1";"24.05";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20890";"1344";"6";"-1";"0";"527";"-1";"520";"348";"5.69964810317153E-309";"920";"-1";"920";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20891";"1344";"7";"582";"0";"520";"-1";"520";"348";"5.69964810317153E-309";"275";"-1";"-1";"10";"1";"0";"19.055";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20892";"1344";"8";"582";"0";"-1";"-1";"-1";"0";"5.69964810317153E-309";"674";"-1";"674";"6";"0";"0";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20893";"1344";"9";"-1";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"674";"-1";"674";"12";"0";"1";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20894";"1345";"1";"-1";"0";"477";"-1";"-1";"0";"5.69964810317153E-309";"2450";"-1";"2450";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20895";"1345";"2";"-1";"0";"581";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20896";"1345";"3";"-1";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20897";"1345";"4";"-1";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20898";"1345";"5";"402";"0";"520";"-1";"438";"348";"5.69964810317153E-309";"870";"-1";"870";"18";"1";"2";"22.2";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20899";"1345";"6";"-1";"0";"521";"-1";"522";"0";"5.69964810317153E-309";"870";"-1";"870";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20900";"1345";"7";"402";"0";"523";"-1";"522";"0";"5.69964810317153E-309";"670";"-1";"670";"10";"0";"0";"7.585";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20901";"1345";"8";"402";"0";"434";"-1";"522";"0";"5.69964810317153E-309";"86";"-1";"-1";"10";"1";"0";"12.395";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20902";"1345";"9";"402";"0";"-1";"-1";"-1";"0";"5.69964810317153E-309";"674";"-1";"674";"6";"0";"0";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20903";"1345";"10";"-1";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"874";"-1";"874";"12";"0";"2";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20904";"1346";"1";"-1";"0";"477";"-1";"-1";"0";"5.69964810317153E-309";"2450";"-1";"2450";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20905";"1346";"2";"-1";"0";"581";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20906";"1346";"3";"-1";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20907";"1346";"4";"-1";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20908";"1346";"5";"402";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"870";"-1";"870";"18";"1";"2";"22.2";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20909";"1346";"6";"-1";"0";"521";"-1";"520";"348";"5.69964810317153E-309";"870";"-1";"870";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20910";"1346";"7";"402";"0";"523";"-1";"520";"348";"5.69964810317153E-309";"670";"-1";"670";"10";"0";"0";"7.585";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20911";"1346";"8";"402";"0";"520";"-1";"520";"348";"5.69964810317153E-309";"141";"-1";"-1";"10";"1";"0";"12.395";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20912";"1346";"9";"402";"0";"-1";"-1";"-1";"0";"5.69964810317153E-309";"674";"-1";"674";"6";"0";"0";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20913";"1346";"10";"-1";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"874";"-1";"874";"12";"0";"2";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20914";"1347";"1";"-1";"0";"477";"-1";"-1";"0";"5.69964810317153E-309";"2450";"-1";"2450";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20915";"1347";"2";"-1";"0";"581";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20916";"1347";"3";"-1";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20917";"1347";"4";"-1";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20918";"1347";"5";"582";"0";"520";"-1";"438";"348";"5.69964810317153E-309";"770";"-1";"770";"18";"1";"1";"27.75";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20919";"1347";"6";"-1";"0";"524";"-1";"525";"0";"5.69964810317153E-309";"770";"-1";"770";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20920";"1347";"7";"582";"0";"526";"-1";"525";"0";"5.69964810317153E-309";"670";"-1";"670";"10";"0";"0";"7.585";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20921";"1347";"8";"582";"0";"453";"-1";"525";"0";"5.69964810317153E-309";"87";"-1";"-1";"10";"1";"0";"12.395";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20922";"1347";"9";"582";"0";"-1";"-1";"-1";"0";"5.69964810317153E-309";"674";"-1";"674";"6";"0";"0";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20923";"1347";"10";"-1";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"674";"-1";"674";"12";"0";"1";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20924";"1348";"1";"-1";"0";"477";"-1";"-1";"0";"5.69964810317153E-309";"2450";"-1";"2450";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20925";"1348";"2";"-1";"0";"581";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20926";"1348";"3";"-1";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20927";"1348";"4";"-1";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20928";"1348";"5";"582";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"770";"-1";"770";"18";"1";"1";"27.75";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20929";"1348";"6";"-1";"0";"524";"-1";"520";"348";"5.69964810317153E-309";"770";"-1";"770";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20930";"1348";"7";"582";"0";"526";"-1";"520";"348";"5.69964810317153E-309";"670";"-1";"-1";"10";"0";"0";"7.585";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20931";"1348";"8";"582";"0";"520";"-1";"520";"348";"5.69964810317153E-309";"270";"-1";"-1";"10";"1";"0";"17.02";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20932";"1348";"9";"582";"0";"-1";"-1";"-1";"0";"5.69964810317153E-309";"674";"-1";"674";"6";"0";"0";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20933";"1348";"10";"-1";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"674";"-1";"674";"12";"0";"1";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20934";"1349";"1";"-1";"0";"477";"-1";"-1";"0";"5.69964810317153E-309";"2450";"-1";"2450";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20935";"1349";"2";"-1";"0";"581";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20936";"1349";"3";"-1";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20937";"1349";"4";"-1";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20938";"1349";"5";"582";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"920";"-1";"920";"18";"1";"1";"24.05";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20939";"1349";"6";"-1";"0";"527";"-1";"520";"348";"5.69964810317153E-309";"920";"-1";"920";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20940";"1349";"7";"582";"0";"520";"-1";"520";"348";"5.69964810317153E-309";"275";"-1";"-1";"10";"1";"0";"19.055";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20941";"1349";"8";"582";"0";"-1";"-1";"-1";"0";"5.69964810317153E-309";"674";"-1";"674";"6";"0";"0";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20942";"1349";"9";"-1";"0";"520";"-1";"-1";"0";"5.69964810317153E-309";"674";"-1";"674";"12";"0";"1";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20943";"1350";"1";"-1";"0";"477";"-1";"-1";"0";"5.69964810317153E-309";"2450";"-1";"2450";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20944";"1350";"2";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20945";"1350";"3";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20946";"1350";"4";"403";"0";"438";"-1";"438";"348";"5.69964810317153E-309";"870";"-1";"870";"18";"1";"2";"27.75";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20947";"1350";"5";"-1";"0";"529";"-1";"438";"348";"5.69964810317153E-309";"870";"-1";"870";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20948";"1350";"6";"403";"0";"530";"-1";"438";"348";"5.69964810317153E-309";"670";"-1";"670";"10";"0";"0";"7.215";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20949";"1350";"7";"403";"0";"434";"-1";"438";"348";"5.69964810317153E-309";"86";"-1";"-1";"10";"1";"0";"12.395";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20950";"1350";"8";"403";"0";"-1";"-1";"-1";"0";"5.69964810317153E-309";"674";"-1";"674";"6";"0";"0";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20951";"1350";"9";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"824";"-1";"824";"12";"0";"2";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20952";"1351";"1";"-1";"0";"477";"-1";"-1";"0";"5.69964810317153E-309";"2450";"-1";"2450";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20953";"1351";"2";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20954";"1351";"3";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20955";"1351";"4";"402";"0";"438";"-1";"438";"348";"5.69964810317153E-309";"870";"-1";"870";"18";"1";"2";"27.75";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20956";"1351";"5";"-1";"0";"521";"-1";"522";"0";"5.69964810317153E-309";"870";"-1";"870";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20957";"1351";"6";"402";"0";"523";"-1";"522";"0";"5.69964810317153E-309";"670";"-1";"670";"10";"0";"0";"7.585";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20958";"1351";"7";"402";"0";"434";"-1";"522";"0";"5.69964810317153E-309";"86";"-1";"-1";"10";"1";"0";"12.395";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20959";"1351";"8";"402";"0";"-1";"-1";"-1";"0";"5.69964810317153E-309";"674";"-1";"674";"6";"0";"0";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20960";"1351";"9";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"824";"-1";"824";"12";"0";"2";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20961";"1352";"1";"-1";"0";"477";"-1";"-1";"0";"5.69964810317153E-309";"2450";"-1";"2450";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20962";"1352";"2";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20963";"1352";"3";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20964";"1352";"4";"400";"0";"438";"-1";"438";"348";"5.69964810317153E-309";"870";"-1";"870";"18";"1";"2";"27.75";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20965";"1352";"5";"-1";"0";"531";"-1";"438";"348";"5.69964810317153E-309";"870";"-1";"870";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20966";"1352";"6";"400";"0";"532";"-1";"438";"348";"5.69964810317153E-309";"670";"-1";"670";"10";"0";"0";"5.92";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20967";"1352";"7";"400";"0";"441";"-1";"438";"348";"5.69964810317153E-309";"86";"-1";"-1";"10";"1";"0";"12.395";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20968";"1352";"8";"400";"0";"-1";"-1";"-1";"0";"5.69964810317153E-309";"674";"-1";"674";"6";"0";"0";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20969";"1352";"9";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"824";"-1";"824";"12";"0";"2";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20970";"1353";"1";"-1";"0";"477";"-1";"-1";"0";"5.69964810317153E-309";"2450";"-1";"2450";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20971";"1353";"2";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20972";"1353";"3";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20973";"1353";"4";"402";"0";"438";"-1";"438";"348";"5.69964810317153E-309";"920";"-1";"920";"18";"1";"2";"25.9";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20974";"1353";"5";"-1";"0";"508";"-1";"509";"0";"5.69964810317153E-309";"920";"-1";"920";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20975";"1353";"6";"402";"0";"510";"-1";"509";"0";"5.69964810317153E-309";"670";"-1";"670";"10";"0";"0";"4.995";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20976";"1353";"7";"402";"0";"441";"-1";"509";"0";"5.69964810317153E-309";"86";"-1";"-1";"10";"1";"0";"12.395";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20977";"1353";"8";"402";"0";"-1";"-1";"-1";"0";"5.69964810317153E-309";"674";"-1";"674";"6";"0";"0";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20978";"1353";"9";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"824";"-1";"824";"12";"0";"2";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20979";"1354";"1";"-1";"0";"477";"-1";"-1";"0";"5.69964810317153E-309";"2450";"-1";"2450";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20980";"1354";"2";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20981";"1354";"3";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20982";"1354";"4";"586";"0";"438";"-1";"438";"348";"5.69964810317153E-309";"772";"-1";"772";"18";"1";"1";"22.2";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20983";"1354";"5";"-1";"0";"533";"-1";"438";"348";"5.69964810317153E-309";"772";"-1";"772";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20984";"1354";"6";"586";"0";"534";"-1";"438";"348";"5.69964810317153E-309";"672";"-1";"672";"10";"0";"0";"7.03";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20985";"1354";"7";"586";"0";"438";"-1";"438";"348";"5.69964810317153E-309";"108";"-1";"-1";"10";"1";"0";"12.025";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20986";"1354";"8";"586";"0";"-1";"-1";"438";"348";"5.69964810317153E-309";"-1";"-1";"-1";"7";"0";"0";"17.39";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20987";"1354";"9";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"574";"-1";"574";"12";"0";"1";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20988";"1355";"1";"-1";"0";"477";"-1";"-1";"0";"5.69964810317153E-309";"2450";"-1";"2450";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20989";"1355";"2";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20990";"1355";"3";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20991";"1355";"4";"582";"0";"438";"-1";"438";"348";"5.69964810317153E-309";"772";"-1";"772";"18";"1";"1";"22.2";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20992";"1355";"5";"-1";"0";"514";"-1";"515";"0";"5.69964810317153E-309";"772";"-1";"772";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20993";"1355";"6";"582";"0";"516";"-1";"515";"0";"5.69964810317153E-309";"672";"-1";"672";"10";"0";"0";"7.03";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20994";"1355";"7";"582";"0";"448";"-1";"515";"0";"5.69964810317153E-309";"87";"-1";"-1";"10";"1";"0";"13.135";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"20995";"1355";"8";"582";"0";"-1";"-1";"438";"348";"5.69964810317153E-309";"-1";"-1";"-1";"7";"0";"0";"17.39";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20996";"1355";"9";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"574";"-1";"574";"12";"0";"1";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"20997";"1356";"1";"-1";"0";"477";"-1";"-1";"0";"5.69964810317153E-309";"2450";"-1";"2450";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20998";"1356";"2";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"20999";"1356";"3";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"21000";"1356";"4";"587";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"770";"-1";"770";"18";"1";"1";"22.2";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"21001";"1356";"5";"-1";"0";"535";"-1";"438";"348";"5.69964810317153E-309";"770";"-1";"770";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"21002";"1356";"6";"587";"0";"536";"-1";"438";"348";"5.69964810317153E-309";"670";"-1";"670";"10";"0";"0";"6.845";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"21003";"1356";"7";"587";"0";"453";"-1";"438";"348";"5.69964810317153E-309";"87";"-1";"-1";"10";"1";"0";"10.73";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"21004";"1356";"8";"587";"0";"-1";"-1";"438";"348";"5.69964810317153E-309";"-1";"-1";"-1";"7";"0";"0";"17.39";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"21005";"1356";"9";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"674";"-1";"674";"12";"0";"1";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"21006";"1357";"1";"-1";"0";"477";"-1";"-1";"0";"5.69964810317153E-309";"2450";"-1";"2450";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"21007";"1357";"2";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"21008";"1357";"3";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"21009";"1357";"4";"582";"0";"438";"-1";"438";"348";"5.69964810317153E-309";"770";"-1";"770";"18";"1";"1";"22.2";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"21010";"1357";"5";"-1";"0";"524";"-1";"525";"0";"5.69964810317153E-309";"770";"-1";"770";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"21011";"1357";"6";"582";"0";"526";"-1";"525";"0";"5.69964810317153E-309";"670";"-1";"670";"10";"0";"0";"7.585";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"21012";"1357";"7";"582";"0";"453";"-1";"525";"0";"5.69964810317153E-309";"87";"-1";"-1";"10";"1";"0";"12.395";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"21013";"1357";"8";"582";"0";"-1";"-1";"438";"348";"5.69964810317153E-309";"-1";"-1";"-1";"7";"0";"0";"17.39";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"21014";"1357";"9";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"674";"-1";"674";"12";"0";"1";"-1";"-1";"0";"0";"0";"-1";"3";"08.12.2021"
"21015";"1358";"1";"-1";"0";"477";"-1";"-1";"0";"5.69964810317153E-309";"2450";"-1";"2450";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"21016";"1358";"2";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"1";"08.12.2021"
"21017";"1358";"3";"-1";"0";"438";"-1";"-1";"0";"5.69964810317153E-309";"1850";"-1";"1850";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"21018";"1358";"4";"403";"0";"438";"-1";"438";"348";"5.69964810317153E-309";"870";"-1";"870";"18";"1";"2";"27.75";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"21019";"1358";"5";"-1";"0";"529";"-1";"438";"348";"5.69964810317153E-309";"870";"-1";"870";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"21020";"1358";"6";"403";"0";"530";"-1";"438";"348";"5.69964810317153E-309";"670";"-1";"670";"10";"0";"0";"7.215";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
"21021";"1358";"7";"403";"0";"434";"-1";"438";"348";"5.69964810317153E-309";"86";"-1";"-1";"10";"1";"0";"12.395";"-1";"0";"0";"0";"-1";"2";"08.12.2021"
